Date,Bitcoin,Litecoin,Ripple,Monero,Ethereum,Neo,IOTA,,,
29-Jul-14,584.73,7.65,0.006066,2.62,,,,,,
28-Jul-14,585.69,7.59,0.006157,2.7,,,,,,
27-Jul-14,593.85,7.75,0.006021,2.55,,,,,,
26-Jul-14,595.81,7.6,0.006041,2.62,,,,,,
25-Jul-14,601.09,7.55,0.006043,2.71,,,,,,
24-Jul-14,601.73,7.79,0.005929,2.36,,,,,,
23-Jul-14,619.41,8.46,0.006144,2.91,,,,,,
22-Jul-14,621.55,8.57,0.005643,3.2,,,,,,
21-Jul-14,622.21,8.59,0.005362,3.09,,,,,,
20-Jul-14,623.9,8.46,0.005383,2.63,,,,,,
19-Jul-14,628.51,8.61,0.005298,2.88,,,,,,
18-Jul-14,628.78,8.72,0.006364,2.62,,,,,,
17-Jul-14,623.09,8.66,0.006162,2.98,,,,,,
16-Jul-14,616.8,8.32,0.004898,2.71,,,,,,
15-Jul-14,621.59,8.56,0.004514,2.11,,,,,,
14-Jul-14,619.32,8.62,0.004367,1.97,,,,,,
13-Jul-14,626.5,8.9,0.004306,1.79,,,,,,
12-Jul-14,633.71,8.62,0.004317,1.73,,,,,,
11-Jul-14,632,7.85,0.004298,1.79,,,,,,
10-Jul-14,616.76,7.79,0.004074,1.89,,,,,,
9-Jul-14,624.51,7.79,0.003879,2.01,,,,,,
8-Jul-14,624.82,7.73,0.0033,2.35,,,,,,
7-Jul-14,624.09,7.56,0.003082,1.99,,,,,,
6-Jul-14,635.81,7.11,0.00281,2.4,,,,,,
5-Jul-14,631.46,7.28,0.003132,2.47,,,,,,
4-Jul-14,630.69,7.34,0.003246,2.64,,,,,,
3-Jul-14,645.16,8.03,0.00336,2.64,,,,,,
2-Jul-14,650.88,8.16,0.003484,2.31,,,,,,
1-Jul-14,640.81,7.79,0.003623,2.35,,,,,,
30-Jun-14,639.8,8.95,0.00378,2.5,,,,,,
29-Jun-14,602.72,8.96,0.004013,2.54,,,,,,
28-Jun-14,596.55,9.19,0.003923,2.55,,,,,,
27-Jun-14,597.26,9.25,0.003993,2.2,,,,,,
26-Jun-14,581.14,9.09,0.004051,2.89,,,,,,
25-Jun-14,566.34,9.19,0.003931,3.39,,,,,,
24-Jun-14,582.36,9.63,0.004049,3.28,,,,,,
23-Jun-14,593.98,9.72,0.004085,3.98,,,,,,
22-Jun-14,602.27,9.77,0.004187,4.35,,,,,,
21-Jun-14,594.99,9.83,0.00415,5.01,,,,,,
20-Jun-14,594.15,9.83,0.004188,4.56,,,,,,
19-Jun-14,598.07,9.99,0.00423,3.13,,,,,,
18-Jun-14,607.96,9.68,0.004247,2.79,,,,,,
17-Jun-14,610.86,9.66,0.004264,2.82,,,,,,
16-Jun-14,592.19,9.71,0.004173,3.18,,,,,,
15-Jun-14,592.94,9.94,0.004197,2.69,,,,,,
14-Jun-14,577.36,9.93,0.004017,2.34,,,,,,
13-Jun-14,600.16,10.25,0.004161,1.92,,,,,,
12-Jun-14,586.95,10.17,0.004048,1.74,,,,,,
11-Jun-14,633.02,10.94,0.004421,1.62,,,,,,
10-Jun-14,653.15,11.11,0.004547,1.73,,,,,,
9-Jun-14,649.16,11.18,0.004225,1.52,,,,,,
8-Jun-14,656.14,11.27,0.003974,1.34,,,,,,
7-Jun-14,654.97,11.11,0.003961,1.36,,,,,,
6-Jun-14,653.7,11.2,0.003916,1.24,,,,,,
5-Jun-14,659.26,11.29,0.003841,1.81,,,,,,
4-Jun-14,641.61,11.06,0.003952,1.93,,,,,,
3-Jun-14,667.61,11.48,0.004385,1.73,,,,,,
2-Jun-14,660.62,11.36,0.004339,1.74,,,,,,
1-Jun-14,630.23,11.14,0.004092,1.94,,,,,,
31-May-14,623.68,10.93,0.004146,1.57,,,,,,
30-May-14,615.33,11.25,0.004232,1.68,,,,,,
29-May-14,568.18,10.78,0.004791,2.27,,,,,,
28-May-14,577.06,11.03,0.005005,2.21,,,,,,
27-May-14,571.24,11.15,0.004643,3.02,,,,,,
26-May-14,583.42,11.56,0.003799,3.14,,,,,,
25-May-14,571.59,11.53,0.003646,3.7,,,,,,
24-May-14,525.14,11.1,0.004111,2.96,,,,,,
23-May-14,520.22,11.23,0.003315,2.1,,,,,,
22-May-14,524.58,10.67,0.003993,1.6,,,,,,
21-May-14,491.77,10.59,0.006669,,,,,,,
20-May-14,485.72,10.63,0.006711,,,,,,,
19-May-14,446.18,10.3,0.006034,,,,,,,
18-May-14,446.26,10.36,0.006004,,,,,,,
17-May-14,448.9,10.35,0.006487,,,,,,,
16-May-14,448.06,10.41,0.00691,,,,,,,
15-May-14,447.25,10.45,0.007099,,,,,,,
14-May-14,443.97,10.43,0.007154,,,,,,,
13-May-14,440.67,10.42,0.00634,,,,,,,
12-May-14,441.46,10.41,0.005937,,,,,,,
11-May-14,438.89,10.36,0.005754,,,,,,,
10-May-14,454.43,10.73,0.005975,,,,,,,
9-May-14,449.46,10.75,0.006063,,,,,,,
8-May-14,440.17,10.45,0.00608,,,,,,,
7-May-14,438.82,10.51,0.006351,,,,,,,
6-May-14,428.96,10.33,0.005973,,,,,,,
5-May-14,433.48,10.18,0.005214,,,,,,,
4-May-14,436.4,10.32,0.005024,,,,,,,
3-May-14,437.76,10.31,0.005024,,,,,,,
2-May-14,449.38,10.5,0.005315,,,,,,,
1-May-14,457.76,11.1,0.005413,,,,,,,
30-Apr-14,447.64,10.9,0.005364,,,,,,,
29-Apr-14,447.21,10.4,0.005362,,,,,,,
28-Apr-14,440.29,10.13,0.005139,,,,,,,
27-Apr-14,436.39,9.92,0.004859,,,,,,,
26-Apr-14,458.6,10.57,0.005394,,,,,,,
25-Apr-14,461.45,10.79,0.005491,,,,,,,
24-Apr-14,500.46,12.55,0.006069,,,,,,,
23-Apr-14,491.3,12.13,0.00611,,,,,,,
22-Apr-14,487.92,12.07,0.006059,,,,,,,
21-Apr-14,495.77,12.5,0.006142,,,,,,,
20-Apr-14,498.17,12.62,0.006214,,,,,,,
19-Apr-14,501.56,12.82,0.006473,,,,,,,
18-Apr-14,479.64,12.06,0.00621,,,,,,,
17-Apr-14,495.96,12.52,0.006339,,,,,,,
16-Apr-14,527.39,13.37,0.007023,,,,,,,
15-Apr-14,515.59,13.25,0.007719,,,,,,,
14-Apr-14,458.79,11.52,0.006518,,,,,,,
13-Apr-14,414.06,10.31,0.005987,,,,,,,
12-Apr-14,421.12,10.66,0.006257,,,,,,,
11-Apr-14,420.95,10.95,0.006582,,,,,,,
10-Apr-14,365.18,8.46,0.006318,,,,,,,
9-Apr-14,442.73,11.19,0.007866,,,,,,,
8-Apr-14,453.09,11.36,0.008013,,,,,,,
7-Apr-14,449.42,11.26,0.008035,,,,,,,
6-Apr-14,460.5,11.64,0.008247,,,,,,,
5-Apr-14,461.91,11.2,0.008324,,,,,,,
4-Apr-14,447.53,11.02,0.008094,,,,,,,
3-Apr-14,444.72,11.05,0.007944,,,,,,,
2-Apr-14,437.14,11.29,0.007922,,,,,,,
1-Apr-14,478.38,13.13,0.008757,,,,,,,
31-Mar-14,457,12.75,0.008785,,,,,,,
30-Mar-14,460.27,13.14,0.009653,,,,,,,
29-Mar-14,491.17,13.45,0.010338,,,,,,,
28-Mar-14,495.67,13.74,0.010551,,,,,,,
27-Mar-14,471.24,12.48,0.010226,,,,,,,
26-Mar-14,580.83,16.27,0.012594,,,,,,,
25-Mar-14,583.92,16.3,0.01283,,,,,,,
24-Mar-14,583.41,16.19,0.012871,,,,,,,
23-Mar-14,561.27,15.36,0.012651,,,,,,,
22-Mar-14,565.04,15.71,0.012954,,,,,,,
21-Mar-14,571.49,15.7,0.01325,,,,,,,
20-Mar-14,588.77,16.47,0.013638,,,,,,,
19-Mar-14,609.89,17.24,0.013963,,,,,,,
18-Mar-14,614.83,19.42,0.01405,,,,,,,
17-Mar-14,622.37,17.31,0.014112,,,,,,,
16-Mar-14,631.11,17.35,0.014306,,,,,,,
15-Mar-14,636.12,16.9,0.014345,,,,,,,
14-Mar-14,628.8,16.59,0.014198,,,,,,,
13-Mar-14,638.14,17.02,0.014333,,,,,,,
12-Mar-14,632.1,17.18,0.014353,,,,,,,
11-Mar-14,634.11,16.14,0.014279,,,,,,,
10-Mar-14,627.79,16.01,0.014745,,,,,,,
9-Mar-14,636.96,16,0.014745,,,,,,,
8-Mar-14,617.45,15.41,0.014404,,,,,,,
7-Mar-14,629.15,15.85,0.015009,,,,,,,
6-Mar-14,663.86,16.46,0.015921,,,,,,,
5-Mar-14,665.51,16.34,0.016008,,,,,,,
4-Mar-14,666.78,17.07,0.016135,,,,,,,
3-Mar-14,667.76,14.27,0.015596,,,,,,,
2-Mar-14,559.79,12.74,0.013543,,,,,,,
1-Mar-14,565.61,13.65,0.013799,,,,,,,
28-Feb-14,549.26,13.23,0.013666,,,,,,,
27-Feb-14,578.77,14.29,0.014153,,,,,,,
26-Feb-14,582.69,14.23,0.014093,,,,,,,
25-Feb-14,538.71,13.82,0.01299,,,,,,,
24-Feb-14,546.32,14.55,0.01359,,,,,,,
23-Feb-14,605.82,15.49,0.015412,,,,,,,
22-Feb-14,605.42,14.94,0.015682,,,,,,,
21-Feb-14,574.16,13.89,0.01507,,,,,,,
20-Feb-14,556.14,13.98,0.014251,,,,,,,
19-Feb-14,623.03,15.73,0.015237,,,,,,,
18-Feb-14,626.6,15.62,0.015286,,,,,,,
17-Feb-14,626.27,15.49,0.015293,,,,,,,
16-Feb-14,616.63,15.2,0.015338,,,,,,,
15-Feb-14,650.92,16.17,0.016083,,,,,,,
14-Feb-14,661.99,16.41,0.016367,,,,,,,
13-Feb-14,605.24,15.29,0.016079,,,,,,,
12-Feb-14,651.72,16.95,0.017174,,,,,,,
11-Feb-14,672.17,17.46,0.017681,,,,,,,
10-Feb-14,681.03,17.73,0.016677,,,,,,,
9-Feb-14,682.9,18.22,0.01739,,,,,,,
8-Feb-14,673.92,18.08,0.017487,,,,,,,
7-Feb-14,712.4,18.54,0.018377,,,,,,,
6-Feb-14,781.55,19.91,0.019752,,,,,,,
5-Feb-14,811.91,20.78,0.020357,,,,,,,
4-Feb-14,827.96,21.46,0.020997,,,,,,,
3-Feb-14,823.83,21.91,0.021402,,,,,,,
2-Feb-14,825.37,22.4,0.02156,,,,,,,
1-Feb-14,832.58,22.47,0.020698,,,,,,,
31-Jan-14,829.92,22.13,0.020504,,,,,,,
30-Jan-14,819.03,21.69,0.020337,,,,,,,
29-Jan-14,826,21.92,0.020337,,,,,,,
28-Jan-14,812.51,21.55,0.020605,,,,,,,
27-Jan-14,771.39,20.02,0.018967,,,,,,,
26-Jan-14,885.28,24.12,0.020129,,,,,,,
25-Jan-14,853.61,23.08,0.019141,,,,,,,
24-Jan-14,797.07,20.72,0.018126,,,,,,,
23-Jan-14,822.04,22.38,0.018534,,,,,,,
22-Jan-14,845.59,23.65,0.019389,,,,,,,
21-Jan-14,863.91,24.73,0.019927,,,,,,,
20-Jan-14,870.2,25.2,0.019856,,,,,,,
19-Jan-14,870.96,25.44,0.020875,,,,,,,
18-Jan-14,840,24.55,0.021278,,,,,,,
17-Jan-14,814.64,23.71,0.02053,,,,,,,
16-Jan-14,835.63,24.46,0.021024,,,,,,,
15-Jan-14,860.9,25.22,0.022221,,,,,,,
14-Jan-14,833.27,24.1,0.021186,,,,,,,
13-Jan-14,841.2,24.27,0.021664,,,,,,,
12-Jan-14,863.22,25.09,0.022044,,,,,,,
11-Jan-14,913.95,26.79,0.024019,,,,,,,
10-Jan-14,868.48,24.93,0.022837,,,,,,,
9-Jan-14,846.86,24.43,0.022368,,,,,,,
8-Jan-14,842.72,24.39,0.023227,,,,,,,
7-Jan-14,802,23.25,0.022986,,,,,,,
6-Jan-14,953.29,29.22,0.0257,,,,,,,
5-Jan-14,933.53,26.83,0.025229,,,,,,,
4-Jan-14,859.51,25.11,0.028129,,,,,,,
3-Jan-14,818.72,24.82,0.027627,,,,,,,
2-Jan-14,802.39,25.76,0.028726,,,,,,,
1-Jan-14,771.4,24.62,0.026944,,,,,,,
31-Dec-13,754.01,24.35,0.02733,,,,,,,
30-Dec-13,756.13,24.38,0.02746,,,,,,,
29-Dec-13,745.05,24.07,0.027218,,,,,,,
28-Dec-13,727.83,22.56,0.027303,,,,,,,
27-Dec-13,735.07,23.27,0.027076,,,,,,,
26-Dec-13,761.98,24.76,0.024385,,,,,,,
25-Dec-13,682.21,21.15,0.022042,,,,,,,
24-Dec-13,665.58,17.64,0.022575,,,,,,,
23-Dec-13,673.41,17.89,0.023702,,,,,,,
22-Dec-13,617.18,16.86,0.021716,,,,,,,
21-Dec-13,605.66,16.73,0.021684,,,,,,,
20-Dec-13,625.32,17.57,0.020851,,,,,,,
19-Dec-13,691.96,19.91,0.021073,,,,,,,
18-Dec-13,522.7,13.39,0.015852,,,,,,,
17-Dec-13,682.12,21.97,0.018313,,,,,,,
16-Dec-13,705.97,24.64,0.021565,,,,,,,
15-Dec-13,876.12,31.28,0.029137,,,,,,,
14-Dec-13,872.6,30.38,0.03194,,,,,,,
13-Dec-13,892.58,31.2,0.035145,,,,,,,
12-Dec-13,873.26,31.59,0.03465,,,,,,,
11-Dec-13,878.48,30.98,0.037937,,,,,,,
10-Dec-13,988.51,36.29,0.043784,,,,,,,
9-Dec-13,893.19,31.57,0.03893,,,,,,,
8-Dec-13,795.87,27.27,0.036456,,,,,,,
7-Dec-13,698.23,23.29,0.033066,,,,,,,
6-Dec-13,829.45,29.84,0.042211,,,,,,,
5-Dec-13,1045.11,37.75,0.055153,,,,,,,
4-Dec-13,1151.17,44.73,0.058692,,,,,,,
3-Dec-13,1078.28,39.79,0.048672,,,,,,,
2-Dec-13,1043.33,33.18,0.055252,,,,,,,
1-Dec-13,955.85,34.74,0.051497,,,,,,,
30-Nov-13,1129.43,40.47,0.038386,,,,,,,
29-Nov-13,1131.97,37.74,0.030986,,,,,,,
28-Nov-13,1031.95,43.39,0.028981,,,,,,,
27-Nov-13,1001.96,39.04,0.024096,,,,,,,
26-Nov-13,928.1,20.35,0.029913,,,,,,,
25-Nov-13,799.11,12.27,0.018208,,,,,,,
24-Nov-13,774.25,10.41,0.011668,,,,,,,
23-Nov-13,797.82,10.61,0.009798,,,,,,,
22-Nov-13,771.44,10.13,0.009717,,,,,,,
21-Nov-13,722.43,9.35,0.009935,,,,,,,
20-Nov-13,590.83,7.98,0.007467,,,,,,,
19-Nov-13,584.61,8.03,0.007225,,,,,,,
18-Nov-13,703.56,9.37,0.010918,,,,,,,
17-Nov-13,492.11,4.09,0.010209,,,,,,,
16-Nov-13,440.22,4.3,0.01014,,,,,,,
15-Nov-13,417.95,4.21,0.009685,,,,,,,
14-Nov-13,420.2,4.29,0.009646,,,,,,,
13-Nov-13,407.37,4.11,0.010846,,,,,,,
12-Nov-13,360.33,3.98,0.009557,,,,,,,
11-Nov-13,342.44,4,0.008681,,,,,,,
10-Nov-13,326.62,3.93,0.008609,,,,,,,
9-Nov-13,339.11,4.22,0.008653,,,,,,,
8-Nov-13,338.11,4.61,0.010722,,,,,,,
7-Nov-13,296.41,4.39,0.008939,,,,,,,
6-Nov-13,262.5,3.39,0.007776,,,,,,,
5-Nov-13,245.24,3.04,0.00715,,,,,,,
4-Nov-13,229.1,3.08,0.007011,,,,,,,
3-Nov-13,215.05,2.88,0.00716,,,,,,,
2-Nov-13,206.22,2.7,0.006814,,,,,,,
1-Nov-13,206.18,2.45,0.006353,,,,,,,
31-Oct-13,204,2.36,0.006073,,,,,,,
30-Oct-13,199.97,2.29,0.005854,,,,,,,
29-Oct-13,204.39,2.13,0.005998,,,,,,,
28-Oct-13,198.55,2.18,0.005942,,,,,,,
27-Oct-13,196.44,2.13,0.006842,,,,,,,
26-Oct-13,177.32,2.21,0.006064,,,,,,,
25-Oct-13,186.69,2.18,0.00686,,,,,,,
24-Oct-13,198.23,2.27,0.008596,,,,,,,
23-Oct-13,213.62,2.05,0.007873,,,,,,,
22-Oct-13,193.76,1.7,0.006845,,,,,,,
21-Oct-13,182.21,1.82,0.006634,,,,,,,
20-Oct-13,174.61,1.93,0.0067,,,,,,,
19-Oct-13,172.42,1.88,0.007252,,,,,,,
18-Oct-13,155.96,1.9,0.007942,,,,,,,
17-Oct-13,146.25,1.91,0.008343,,,,,,,
16-Oct-13,142.55,1.92,0.007305,,,,,,,
15-Oct-13,145.24,1.96,0.008051,,,,,,,
14-Oct-13,140.52,2.05,0.008489,,,,,,,
13-Oct-13,138.13,2.13,0.008412,,,,,,,
12-Oct-13,135.19,2.12,0.009382,,,,,,,
11-Oct-13,130.9,2.07,0.00897,,,,,,,
10-Oct-13,130.59,2.03,0.009861,,,,,,,
9-Oct-13,130.69,1.92,0.009663,,,,,,,
8-Oct-13,126,1.98,0.009451,,,,,,,
7-Oct-13,126.94,2.1,0.00924,,,,,,,
6-Oct-13,129,2.17,0.009819,,,,,,,
5-Oct-13,128.55,2.15,0.009488,,,,,,,
4-Oct-13,129.01,2.2,0.009873,,,,,,,
3-Oct-13,123.63,2.17,0.009112,,,,,,,
2-Oct-13,114.13,1.97,0.007862,,,,,,,
1-Oct-13,132.18,2.42,0.010529,,,,,,,
30-Sep-13,133,2.35,0.010932,,,,,,,
29-Sep-13,137.34,2.3,0.012868,,,,,,,
28-Sep-13,134.78,2.25,0.013835,,,,,,,
27-Sep-13,133.78,2.4,0.014566,,,,,,,
26-Sep-13,128.38,2.39,0.011713,,,,,,,
25-Sep-13,128.22,2.37,0.010433,,,,,,,
24-Sep-13,127.25,2.47,0.010448,,,,,,,
23-Sep-13,125.95,2.47,0.010008,,,,,,,
22-Sep-13,129.12,2.53,0.010406,,,,,,,
21-Sep-13,127.43,2.51,0.0097,,,,,,,
20-Sep-13,127.04,2.48,0.010113,,,,,,,
19-Sep-13,129.65,2.62,0.010958,,,,,,,
18-Sep-13,131.47,2.56,0.010782,,,,,,,
17-Sep-13,131.66,2.6,0.009613,,,,,,,
16-Sep-13,131.72,2.63,0.007056,,,,,,,
15-Sep-13,130.37,2.64,0.006472,,,,,,,
14-Sep-13,129.22,2.54,0.00634,,,,,,,
13-Sep-13,134.98,2.67,0.006513,,,,,,,
12-Sep-13,133.13,2.7,0.006349,,,,,,,
11-Sep-13,135.25,2.72,0.006273,,,,,,,
10-Sep-13,125.91,2.64,0.005808,,,,,,,
9-Sep-13,127.11,2.73,0.00627,,,,,,,
8-Sep-13,121.66,2.73,0.006183,,,,,,,
7-Sep-13,124.15,2.71,0.006173,,,,,,,
6-Sep-13,119.15,2.69,0.005866,,,,,,,
5-Sep-13,126.43,2.75,0.005715,,,,,,,
4-Sep-13,126.74,2.81,0.005695,,,,,,,
3-Sep-13,136.77,2.6,0.00567,,,,,,,
2-Sep-13,135.85,2.56,0.005528,,,,,,,
1-Sep-13,138.34,2.58,0.005787,,,,,,,
31-Aug-13,135.35,2.58,0.005632,,,,,,,
30-Aug-13,133.49,2.66,0.00593,,,,,,,
29-Aug-13,122.39,2.55,0.005763,,,,,,,
28-Aug-13,122.62,2.52,0.006246,,,,,,,
27-Aug-13,126.5,2.57,0.006452,,,,,,,
26-Aug-13,120.06,2.57,0.006417,,,,,,,
25-Aug-13,122.11,2.59,0.006104,,,,,,,
24-Aug-13,120.05,2.69,0.005546,,,,,,,
23-Aug-13,118.5,2.72,0.005139,,,,,,,
22-Aug-13,121.15,2.75,0.005143,,,,,,,
21-Aug-13,123.3,2.7,0.006131,,,,,,,
20-Aug-13,121.2,2.78,0.006098,,,,,,,
19-Aug-13,119,2.82,0.00526,,,,,,,
18-Aug-13,113.5,2.8,0.005617,,,,,,,
17-Aug-13,113.5,2.82,0.005671,,,,,,,
16-Aug-13,108.99,2.72,0.003134,,,,,,,
15-Aug-13,109.99,2.76,0.003092,,,,,,,
14-Aug-13,112.56,2.73,0.003788,,,,,,,
13-Aug-13,109,2.74,0.004245,,,,,,,
12-Aug-13,106.64,2.65,0.004449,,,,,,,
11-Aug-13,105,2.69,0.004415,,,,,,,
10-Aug-13,103,2.56,0.004314,,,,,,,
9-Aug-13,102.8,2.68,0.004291,,,,,,,
8-Aug-13,103,2.7,0.004254,,,,,,,
7-Aug-13,106.75,2.76,0.004417,,,,,,,
6-Aug-13,106.75,2.82,0.00468,,,,,,,
5-Aug-13,106.22,2.83,0.005613,,,,,,,
4-Aug-13,105.14,3.01,0.005882,,,,,,,
3-Aug-13,104,2.96,,,,,,,,
2-Aug-13,104.5,2.84,,,,,,,,
1-Aug-13,104,2.91,,,,,,,,
31-Jul-13,106.09,2.87,,,,,,,,
30-Jul-13,107.99,2.99,,,,,,,,
29-Jul-13,101.2,2.96,,,,,,,,
28-Jul-13,99.76,2.98,,,,,,,,
27-Jul-13,94.12,2.88,,,,,,,,
26-Jul-13,96.02,2.9,,,,,,,,
25-Jul-13,96.9,2.97,,,,,,,,
24-Jul-13,94.51,2.94,,,,,,,,
23-Jul-13,95.56,2.99,,,,,,,,
22-Jul-13,91.61,2.89,,,,,,,,
21-Jul-13,90.76,2.92,,,,,,,,
20-Jul-13,89.39,2.86,,,,,,,,
19-Jul-13,92.17,2.96,,,,,,,,
18-Jul-13,90.58,2.89,,,,,,,,
17-Jul-13,98.5,3.15,,,,,,,,
16-Jul-13,97.45,3.1,,,,,,,,
15-Jul-13,98.4,2.98,,,,,,,,
14-Jul-13,94.69,2.91,,,,,,,,
13-Jul-13,98.13,2.9,,,,,,,,
12-Jul-13,93.59,2.79,,,,,,,,
11-Jul-13,88.98,2.73,,,,,,,,
10-Jul-13,86.76,2.81,,,,,,,,
9-Jul-13,76.69,2.61,,,,,,,,
8-Jul-13,76.52,2.61,,,,,,,,
7-Jul-13,74.56,2.66,,,,,,,,
6-Jul-13,70.28,2.52,,,,,,,,
5-Jul-13,68.43,2.43,,,,,,,,
4-Jul-13,80.53,2.73,,,,,,,,
3-Jul-13,77.53,2.62,,,,,,,,
2-Jul-13,90.13,2.83,,,,,,,,
1-Jul-13,88.05,2.95,,,,,,,,
30-Jun-13,96.61,2.98,,,,,,,,
29-Jun-13,94.99,2.79,,,,,,,,
28-Jun-13,94.65,2.75,,,,,,,,
27-Jun-13,101.44,3.02,,,,,,,,
26-Jun-13,104,2.86,,,,,,,,
25-Jun-13,103.95,2.82,,,,,,,,
24-Jun-13,102.74,2.87,,,,,,,,
23-Jun-13,107.6,3.12,,,,,,,,
22-Jun-13,108.3,2.92,,,,,,,,
21-Jun-13,109.5,2.87,,,,,,,,
20-Jun-13,110.15,2.29,,,,,,,,
19-Jun-13,108.25,2.3,,,,,,,,
18-Jun-13,107.4,2.31,,,,,,,,
17-Jun-13,101.7,2.28,,,,,,,,
16-Jun-13,99.51,2.13,,,,,,,,
15-Jun-13,99.99,2.11,,,,,,,,
14-Jun-13,99.98,2.13,,,,,,,,
13-Jun-13,104,2.27,,,,,,,,
12-Jun-13,108.15,2.38,,,,,,,,
11-Jun-13,108.9,2.4,,,,,,,,
10-Jun-13,106.35,2.49,,,,,,,,
9-Jun-13,100,2.38,,,,,,,,
8-Jun-13,108.3,2.56,,,,,,,,
7-Jun-13,111.5,2.6,,,,,,,,
6-Jun-13,118,2.75,,,,,,,,
5-Jun-13,121.65,2.86,,,,,,,,
4-Jun-13,121.42,2.87,,,,,,,,
3-Jun-13,122.22,2.73,,,,,,,,
2-Jun-13,122.29,2.73,,,,,,,,
1-Jun-13,129.3,2.83,,,,,,,,
31-May-13,129,2.96,,,,,,,,
30-May-13,128.8,2.97,,,,,,,,
29-May-13,132.3,3.1,,,,,,,,
28-May-13,129,3.09,,,,,,,,
27-May-13,129.75,3.1,,,,,,,,
26-May-13,133.48,3.25,,,,,,,,
25-May-13,131.98,3.12,,,,,,,,
24-May-13,133.2,3.18,,,,,,,,
23-May-13,126.7,3.18,,,,,,,,
22-May-13,123.89,3.12,,,,,,,,
21-May-13,122.88,3.09,,,,,,,,
20-May-13,122,3.18,,,,,,,,
19-May-13,121.99,3.3,,,,,,,,
18-May-13,123.5,3.29,,,,,,,,
17-May-13,123.02,3.19,,,,,,,,
16-May-13,118.76,2.92,,,,,,,,
15-May-13,114.22,2.94,,,,,,,,
14-May-13,111.5,2.82,,,,,,,,
13-May-13,117.98,3.28,,,,,,,,
12-May-13,115,3.27,,,,,,,,
11-May-13,115.24,3.35,,,,,,,,
10-May-13,117.2,3.44,,,,,,,,
9-May-13,112.67,3.42,,,,,,,,
8-May-13,113.57,3.41,,,,,,,,
7-May-13,111.5,3.33,,,,,,,,
6-May-13,112.3,3.37,,,,,,,,
5-May-13,115.91,3.59,,,,,,,,
4-May-13,112.5,3.48,,,,,,,,
3-May-13,97.75,3.04,,,,,,,,
2-May-13,105.21,3.37,,,,,,,,
1-May-13,116.99,3.8,,,,,,,,
30-Apr-13,139,4.3,,,,,,,,
29-Apr-13,144.54,4.38,,,,,,,,
28-Apr-13,134.21,4.35,,,,,,,,
